R,Rc,r1,r1c,r2,r2c,c1,c1c,c2,c2c,t,T,p,y,class,m,am,l,s
CC(CCC#CC)=O,0.96,CC#N,2,O,0.2,Cl[Pd+2]([N]#CC)([N]#CC)Cl,5,,,1.5,25,CC(CCC(CC)=O)=O,55,l,0,0,1,0
CC(CCC#CC)=O,0.96,CC#N,2,O,0.2,Cl[Pd+2]([N]#CC)([N]#CC)Cl,5,,,50,25,CC(CCC(CC)=O)=O,27,am,0,0,0,0
CC(CCC#CC1=CC=CC=C1)=O,0.96,CC#N,2,O,0.2,Cl[Pd+2]([N]#CC)([N]#CC)Cl,5,,,24,25,CC(CCC(CC1=CC=CC=C1)=O)=O,79,am,0,0,0,0
O=C1C(CCC#CC)CCCC1,0.96,CC#N,2,O,0.2,Cl[Pd+2]([N]#CC)([N]#CC)Cl,5,,,2,25,O=C1C(CCC(CC)=O)CCCC1,67,am,0,0,0,0
CC#CCCCC(C)=O,0.96,CC#N,2,O,0.2,Cl[Pd+2]([N]#CC)([N]#CC)Cl,5,,,9,25,CCC(CCCC(C)=O)=O,67,am,0,0,0,0
O=C1C(CC#CCCCC)CCC1,1.01,CO,3.64,O,0.36,Cl[Au+3](Cl)(Cl)Cl.[Na+].O.O,3,,,5.5,25,O=C1C(CCC(CCCC)=O)CCC1,91,s,0,0,0,1
C#CC1=CC=CC=C1,0.5,CC(O)C,1.25,O,0.37,Cl[Ru+2]1234([P](C5=CC=CC=C5)(C6=CC=CC=C6)C7=CC=CC=C7)([P](C8=CC=CC=C8)(C9=CC=CC=C9)C%10=CC=CC=C%10)C%11%12=C1C2C3=C%114C=CC=C%12,5,,,48,90,O=CCC1=CC=CC=C1,69,am,0,1,0,0
CCCCCCC#C,0.5,CC(O)C,1.25,O,0.37,Cl[Ru+2]1234([P](C5=CC=CC=C5)(C6=CC=CC=C6)C7=CC=CC=C7)([P](C8=CC=CC=C8)(C9=CC=CC=C9)C%10=CC=CC=C%10)C%11%12=C1C2C3=C%114C=CC=C%12,5,,,48,90,CCCCCCCC=O,61,am,0,1,0,0
CCCCCC(O)C#C,0.5,CC(O)C,1.25,O,0.37,Cl[Ru+2]1234([P](C5=CC=CC=C5)(C6=CC=CC=C6)C7=CC=CC=C7)([P](C8=CC=CC=C8)(C9=CC=CC=C9)C%10=CC=CC=C%10)C%11%12=C1C2C3=C%114C=CC=C%12,5,,,48,90,CCCCCC(O)CC=O,63,am,0,1,0,0
C#CC1(O)CCCCC1,0.5,CC(O)C,1.25,O,0.37,Cl[Ru+2]1234([P](C5=CC=CC=C5)(C6=CC=CC=C6)C7=CC=CC=C7)([P](C8=CC=CC=C8)(C9=CC=CC=C9)C%10=CC=CC=C%10)C%11%12=C1C2C3=C%114C=CC=C%12,5,,,48,90,O=CCC1(O)CCCCC1,68,am,0,1,0,0
OCC#C,0.5,CC(O)C,1.25,O,0.37,Cl[Ru+2]1234([P](C5=CC=CC=C5)(C6=CC=CC=C6)C7=CC=CC=C7)([P](C8=CC=CC=C8)(C9=CC=CC=C9)C%10=CC=CC=C%10)C%11%12=C1C2C3=C%114C=CC=C%12,5,,,48,90,OCCC=O,24,am,0,1,0,0
C#CC1=CC=CC=C1,0.2,CC(O)C,1.25,O,0.37,Cl[Ru+2]1234([P](C5=CC=CC=C5)(C6=CC=CC=C6)C7=CC=CC=C7)([P](C8=CC=CC=C8)(C9=CC=CC=C9)C%10=CC=CC=C%10)C%11%12=C1C2C3=C%114C=CC=C%12,5,CCCCCCCCCCCCOS(=O)([O-])=O.[Na+],250,12,60,O=CCC1=CC=CC=C1,77,am,0,1,0,0
C#CC1=CC=CC=C1,0.2,CC(O)C,1.25,O,0.37,Cl[Ru+2]1234([P](C5=CC=CC=C5)(C6=CC=CC=C6)C7=CC=CC=C7)([P](C8=CC=CC=C8)(C9=CC=CC=C9)C%10=CC=CC=C%10)C%11%12=C1C2C3=C%114C=CC=C%12,5,CCCCCCCCCCCCOS(=O)([O-])=O.[Na+],250,24,60,O=CCC1=CC=CC=C1,89,am,0,1,0,0
C#CC1=CC=CC=C1,5,CC(O)C,1.25,O,0.37,Cl[Ru+2]1234([P](C5=CC=CC=C5)(C6=CC=CC=C6)C7=CC=CC=C7)([P](C8=CC=CC=C8)(C9=CC=CC=C9)C%10=CC=CC=C%10)C%11%12=C1C2C3=C%114C=CC=C%12,5,CCCCCCCCCCCCOS(=O)([O-])=O.[Na+],250,24,60,O=CCC1=CC=CC=C1,91,am,0,1,0,0
C#CC1=CC=CC=C1,0.2,CC(O)C,1.25,O,0.37,Cl[Ru+2]1234([P](C5=CC=CC=C5)(C6=CC=CC=C6)C7=CC=CC=C7)([P](C8=CC=CC=C8)(C9=CC=CC=C9)C%10=CC=CC=C%10)C%11%12=C1C2C3=C%114C=CC=C%12,5,CCCCCCCCCCCCCCCC[N+](C)(C)C.[Br-],250,24,60,O=CCC1=CC=CC=C1,70,am,0,1,0,0
C#CC1=CC=CC=C1,0.2,CC(O)C,1.25,O,0.37,Cl[Ru+2]1234([P](C5=CC=CC=C5)(C6=CC=CC=C6)C7=CC=CC=C7)([P](C8=CC=CC=C8)(C9=CC=CC=C9)C%10=CC=CC=C%10)C%11%12=C1C2C3=C%114C=CC=C%12,5,CCCCCCCCCCCCCCCC[N+](C)(C)C.[Br-],250,48,60,O=CCC1=CC=CC=C1,90,am,0,1,0,0
CCCCCCC#C,0.2,CC(O)C,1.25,O,0.37,Cl[Ru+2]1234([P](C5=CC=CC=C5)(C6=CC=CC=C6)C7=CC=CC=C7)([P](C8=CC=CC=C8)(C9=CC=CC=C9)C%10=CC=CC=C%10)C%11%12=C1C2C3=C%114C=CC=C%12,5,CCCCCCCCCCCCOS(=O)([O-])=O.[Na+],250,24,60,CCCCCCCC=O,93,am,0,1,0,0
CCCCCCC#C,0.2,CC(O)C,1.25,O,0.37,Cl[Ru+2]1234([P](C5=CC=CC=C5)(C6=CC=CC=C6)C7=CC=CC=C7)([P](C8=CC=CC=C8)(C9=CC=CC=C9)C%10=CC=CC=C%10)C%11%12=C1C2C3=C%114C=CC=C%12,5,CCCCCCCCCCCCCCCC[N+](C)(C)C.[Br-],250,24,60,CCCCCCCC=O,88,am,0,1,0,0
CCCCCCC#C,5,CC(O)C,1.25,O,0.37,Cl[Ru+2]1234([P](C5=CC=CC=C5)(C6=CC=CC=C6)C7=CC=CC=C7)([P](C8=CC=CC=C8)(C9=CC=CC=C9)C%10=CC=CC=C%10)C%11%12=C1C2C3=C%114C=CC=C%12,5,CCCCCCCCCCCCOS(=O)([O-])=O.[Na+],250,24,60,CCCCCCCC=O,95,am,0,1,0,0
CCCCCC(O)C#C,0.2,CC(O)C,1.25,O,0.37,Cl[Ru+2]1234([P](C5=CC=CC=C5)(C6=CC=CC=C6)C7=CC=CC=C7)([P](C8=CC=CC=C8)(C9=CC=CC=C9)C%10=CC=CC=C%10)C%11%12=C1C2C3=C%114C=CC=C%12,5,CCCCCCCCCCCCOS(=O)([O-])=O.[Na+],250,12,60,CCCCCC(O)CC=O,84,am,0,1,0,0
CCCCCC(O)C#C,0.2,CC(O)C,1.25,O,0.37,Cl[Ru+2]1234([P](C5=CC=CC=C5)(C6=CC=CC=C6)C7=CC=CC=C7)([P](C8=CC=CC=C8)(C9=CC=CC=C9)C%10=CC=CC=C%10)C%11%12=C1C2C3=C%114C=CC=C%12,5,CCCCCCCCCCCCOS(=O)([O-])=O.[Na+],250,24,60,CCCCCC(O)CC=O,93,am,0,1,0,0
CCCCCC(O)C#C,0.2,CC(O)C,1.25,O,0.37,Cl[Ru+2]1234([P](C5=CC=CC=C5)(C6=CC=CC=C6)C7=CC=CC=C7)([P](C8=CC=CC=C8)(C9=CC=CC=C9)C%10=CC=CC=C%10)C%11%12=C1C2C3=C%114C=CC=C%12,5,CCCCCCCCCCCCCCCC[N+](C)(C)C.[Br-],250,30,60,CCCCCC(O)CC=O,93,am,0,1,0,0
C#CC1(O)CCCCC1,0.2,CC(O)C,1.25,O,0.37,Cl[Ru+2]1234([P](C5=CC=CC=C5)(C6=CC=CC=C6)C7=CC=CC=C7)([P](C8=CC=CC=C8)(C9=CC=CC=C9)C%10=CC=CC=C%10)C%11%12=C1C2C3=C%114C=CC=C%12,5,CCCCCCCCCCCCOS(=O)([O-])=O.[Na+],250,36,60,O=CCC1(O)CCCCC1,88,am,0,1,0,0
C#CC1(O)CCCCC1,0.2,CC(O)C,1.25,O,0.37,Cl[Ru+2]1234([P](C5=CC=CC=C5)(C6=CC=CC=C6)C7=CC=CC=C7)([P](C8=CC=CC=C8)(C9=CC=CC=C9)C%10=CC=CC=C%10)C%11%12=C1C2C3=C%114C=CC=C%12,5,CCCCCCCCCCCCCCCC[N+](C)(C)C.[Br-],250,48,60,O=CCC1(O)CCCCC1,87,am,0,1,0,0
OCC#C,0.2,CC(O)C,1.25,O,0.37,Cl[Ru+2]1234([P](C5=CC=CC=C5)(C6=CC=CC=C6)C7=CC=CC=C7)([P](C8=CC=CC=C8)(C9=CC=CC=C9)C%10=CC=CC=C%10)C%11%12=C1C2C3=C%114C=CC=C%12,5,CCCCCCCCCCCCOS(=O)([O-])=O.[Na+],250,36,60,OCCC=O,25,am,0,1,0,0
OCC#C,0.2,CC(O)C,1.25,O,0.37,Cl[Ru+2]1234([P](C5=CC=CC=C5)(C6=CC=CC=C6)C7=CC=CC=C7)([P](C8=CC=CC=C8)(C9=CC=CC=C9)C%10=CC=CC=C%10)C%11%12=C1C2C3=C%114C=CC=C%12,5,CCCCCCCCCCCCCCCC[N+](C)(C)C.[Br-],250,48,60,OCCC=O,25,am,0,1,0,0
C#CCO,0.4,,,O,1,C[S]([Ru+2]([S](C)(C)=O)(O=S(C)C)([S](C)(C)=O)(Cl)Cl)(C)=O,2.5,,,24,80,CC(CO)=O,7,am,1,0,0,0
CC(C)(NCC)C#C,0.93,CO,95,O,95,[Hg+2]=O,1,O=S(O)(O)=O,146,2.5,160,CC(C(C)=O)(C)NCC,82,am,1,0,0,0
CC(C)(NC(C)C)C#C,0.93,CO,95,O,95,[Hg+2]=O,1,O=S(O)(O)=O,146,2.5,160,CC(C(C)=O)(C)NC(C)C,95,am,1,0,0,0
CC(C)(NC(C)(C)C)C#C,0.93,CO,95,O,95,[Hg+2]=O,1,O=S(O)(O)=O,146,2.5,160,CC(C(C)=O)(C)NC(C)(C)C,55,am,1,0,0,0
CCNC(C)(C#C)CC,0.93,CO,95,O,95,[Hg+2]=O,1,O=S(O)(O)=O,146,2.5,160,CCNC(CC)(C)C(C)=O,57,am,1,0,0,0
CC(C)NC(CC)(C)C#C,0.93,CO,95,O,95,[Hg+2]=O,1,O=S(O)(O)=O,146,2.5,160,CC(C)NC(CC)(C)C(C)=O,87,am,1,0,0,0
CC(C)(C)NC(C)(C#C)CC,0.93,CO,95,O,95,[Hg+2]=O,1,O=S(O)(O)=O,146,2.5,160,CC(C)(C)NC(CC)(C)C(C)=O,63,am,1,0,0,0
CCNC(CC)(CC)C#C,0.93,CO,95,O,95,[Hg+2]=O,1,O=S(O)(O)=O,146,2.5,160,CCNC(CC)(CC)C(C)=O,80,am,1,0,0,0
CC(C)NC(CC)(CC)C#C,0.93,CO,95,O,95,[Hg+2]=O,1,O=S(O)(O)=O,146,2.5,160,CC(C)NC(CC)(CC)C(C)=O,70,am,1,0,0,0
CC(C)(C)NC(CC)(CC)C#C,0.93,CO,95,O,95,[Hg+2]=O,1,O=S(O)(O)=O,146,2.5,160,CC(C)(C)NC(CC)(CC)C(C)=O,60,am,1,0,0,0
CCNC1(CCCCC1)C#C,0.93,CO,95,O,95,[Hg+2]=O,1,O=S(O)(O)=O,146,2.5,160,CCNC1(CCCCC1)C(C)=O,88,am,1,0,0,0
CC(C)NC1(CCCCC1)C#C,0.93,CO,95,O,95,[Hg+2]=O,1,O=S(O)(O)=O,146,2.5,160,CC(C)NC1(CCCCC1)C(C)=O,85,am,1,0,0,0
CC(C)(C)NC1(CCCCC1)C#C,0.93,CO,95,O,95,[Hg+2]=O,1,O=S(O)(O)=O,146,2.5,160,CC(C)(C)NC1(CCCCC1)C(C)=O,69,am,1,0,0,0
COC(C=C1)=CC=C1C2=C(C#CC3=CC=CC=C3)C4=CC=CC=C4N2,0.15,CO,1.33,CC(C)=O,0.66,CC1=CC=C(S(=O)(O)=O)C=C1,20,,,6,25,O=C(CC1=CC=CC=C1)C2=C(C3=CC=C(OC)C=C3)NC4=CC=CC=C42,70,l,0,0,1,0
COC(C=C1)=CC=C1C2=C(C#CC3=CC([N+]([O-])=O)=C(C)C=C3)C4=CC=CC=C4N2,0.15,CO,1.33,CC(C)=O,0.66,CC1=CC=C(S(=O)(O)=O)C=C1,20,,,16,25,O=C(CC1=CC([N+]([O-])=O)=C(C)C=C1)C2=C(C3=CC=C(OC)C=C3)NC4=CC=CC=C42,95,l,0,0,1,0
COC(C=C1)=CC=C1C#CC2=C(C3=CC=CC=C3)NC4=CC=CC=C42,0.15,CO,1.33,CC(C)=O,0.66,CC1=CC=C(S(=O)(O)=O)C=C1,20,,,5,25,O=C(CC1=CC=C(OC)C=C1)C2=C(C3=CC=CC=C3)NC4=CC=CC=C42,89,l,0,0,1,0
O=C(C)C(C=C1)=CC=C1C2=C(C#CC3=CC=CC=C3)C4=CC=CC=C4N2,0.15,CO,1.33,CC(C)=O,0.66,CC1=CC=C(S(=O)(O)=O)C=C1,20,,,7,25,O=C(CC1=CC=CC=C1)C2=C(C3=CC=C(C(C)=O)C=C3)NC4=CC=CC=C42,68,l,0,0,1,0
CCCCCCCCC#CC1=C(C2=CC=C(OC)C=C2)NC3=CC=CC=C31,0.15,CO,1.33,CC(C)=O,0.66,CC1=CC=C(S(=O)(O)=O)C=C1,20,,,16,25,CCCCCCCCCC(C1=C(C2=CC=C(OC)C=C2)NC3=CC=CC=C31)=O,98,l,0,0,1,0
O=C(C)C(C=C1)=CC=C1C#CC2=C(COC3OCCCC3)NC4=CC=CC=C42,0.15,CO,1.33,CC(C)=O,0.66,CC1=CC=C(S(=O)(O)=O)C=C1,20,,,9,25,O=C(CC1=CC=C(C(C)=O)C=C1)C2=C(COC3OCCCC3)NC4=CC=CC=C42,90,l,0,0,1,0
CCCCCCCC#C,1,C#CCCCCCCC,1.6,O,0.9,F[P-](F)(F)(F)(F)F.CC#[N][Ru+2]1234([P](C5=CC=CC=C5)(C6=CC=CC=C6)C7=CC=CC=C7)([P](C8=CC=CC=C8)(C9=CC=CC=C9)C%10=CC=CC=C%10)C%11C1=C2C3=C%114,2,,,140,120,CCCCCCCC(C)=O,18,am,1,0,0,0
CCCCCCCC#C,1,C#CCCCCCCC,1.6,O,0.9,F[P-](F)(F)(F)(F)F.CC#[N][Ru+2]1234([P](C5=CC=CC=C5)(C6=CC=CC=C6)C7=NC=CC=C7)([P](C8=CC=CC=C8)(C9=CC=CC=C9)C%10=NC=CC=C%10)C%11C1=C2C3=C%114,2,,,168,120,CCCCCCCCC=O,4,am,0,1,0,0
CCCCCCCC#C,1,C#CCCCCCCC,1.6,O,0.9,F[P-](F)(F)(F)(F)F.CC#[N][Ru+2]12345([P](CC[P](C6=CC=CC=C6)5C7=CC=CC=C7)(C8=CC=CC=C8)C9=CC=CC=C9)C%10C1=C2C3=C%104,2,,,168,120,CCCCCCCC(C)=O,20,am,1,0,0,0
CCCCCCCC#C,1,C#CCCCCCCC,1.6,O,0.9,F[P-](F)(F)(F)(F)F.O=C1C=CC=C([P](C2=CC=CC=C2)([Ru+2]3456([N]#CC)([P](C(N7)=CC=CC7=O)(C8=CC=CC=C8)C9=CC=CC=C9)C%10C3=C4C5=C%106)C%11=CC=CC=C%11)N1,2,,,168,120,CCCCCCCC(C)=O,25,am,1,0,0,0
CCCCCCCC#C,1,C#CCCCCCCC,1.6,O,0.9,F[P-](F)(F)(F)(F)F.CC(C)(C)C(NC1=NC([P](C2=CC=CC=C2)([Ru+2]3456([N]#CC)([P](C(CC7=C8C=CC=C7)=NC8=O)(C9=CC=CC=C9)C%10=CC=CC=C%10)C%11C3=C4C5=C%116)C%12=CC=CC=C%12)=CC=C1)=O,2,,,26,120,CCCCCCCCC=O,94,am,0,1,0,0
CCCCCCCC#C,1,C#CCCCCCCC,1.6,O,0.9,F[P-](F)(F)(F)(F)F.CC(C)(C)C(NC1=NC([P](C2=CC=CC=C2)([Ru+2]3456([N]#CC)([P](C7=CC=CC(NC(C(C)(C)C)=O)=N7)(C8=CC=CC=C8)C9=CC=CC=C9)C%10C3=C4C5=C%106)C%11=CC=CC=C%11)=CC=C1)=O,2,,,72,120,CCCCCCCCC=O,39,am,0,1,0,0
C#CCCCCCCC,1,C#CCCCCCCC,1.6,O,0.9,F[P-](F)(F)(F)(F)F.CC(C)(C)C(NC1=NC([P](C2=CC=CC=C2)([Ru+2]3456([N]#CC)([P](C(CC7=C8C=CC=C7)=NC8=O)(C9=CC=CC=C9)C%10=CC=CC=C%10)C%11C3=C4C5=C%116)C%12=CC=CC=C%12)=CC=C1)=O,2,,,26,120,CCCCCCCCC=O,89,am,0,1,0,0
C#CC1=CC=CC=C1,1,C#CCCCCCCC,1.6,O,0.9,F[P-](F)(F)(F)(F)F.CC(C)(C)C(NC1=NC([P](C2=CC=CC=C2)([Ru+2]3456([N]#CC)([P](C(CC7=C8C=CC=C7)=NC8=O)(C9=CC=CC=C9)C%10=CC=CC=C%10)C%11C3=C4C5=C%116)C%12=CC=CC=C%12)=CC=C1)=O,2,,,26,120,O=CCC1=CC=CC=C1,73,am,0,1,0,0
N#CCCCC#C,1,C#CCCCCCCC,1.6,O,0.9,F[P-](F)(F)(F)(F)F.CC(C)(C)C(NC1=NC([P](C2=CC=CC=C2)([Ru+2]3456([N]#CC)([P](C(CC7=C8C=CC=C7)=NC8=O)(C9=CC=CC=C9)C%10=CC=CC=C%10)C%11C3=C4C5=C%116)C%12=CC=CC=C%12)=CC=C1)=O,2,,,96,120,N#CCCCCC([H])=O,78,am,0,1,0,0
C#CCCCCCCC#C,1,C#CCCCCCCC,1.6,O,0.9,F[P-](F)(F)(F)(F)F.CC(C)(C)C(NC1=NC([P](C2=CC=CC=C2)([Ru+2]3456([N]#CC)([P](C(CC7=C8C=CC=C7)=NC8=O)(C9=CC=CC=C9)C%10=CC=CC=C%10)C%11C3=C4C5=C%116)C%12=CC=CC=C%12)=CC=C1)=O,2,,,78,120,O=C([H])CCCCCCCCC([H])=O,82,am,0,1,0,0
C=C1N(CC#C)CCO1,1,C#CCCCCCCC,1.6,O,0.9,F[P-](F)(F)(F)(F)F.CC(C)(C)C(NC1=NC([P](C2=CC=CC=C2)([Ru+2]3456([N]#CC)([P](C(CC7=C8C=CC=C7)=NC8=O)(C9=CC=CC=C9)C%10=CC=CC=C%10)C%11C3=C4C5=C%116)C%12=CC=CC=C%12)=CC=C1)=O,2,,,70,120,C=C1N(CCC([H])=O)CCO1,87,am,0,1,0,0
O=C(CC1)N(CC#C)C1=O,1,C#CCCCCCCC,1.6,O,0.9,F[P-](F)(F)(F)(F)F.CC(C)(C)C(NC1=NC([P](C2=CC=CC=C2)([Ru+2]3456([N]#CC)([P](C(CC7=C8C=CC=C7)=NC8=O)(C9=CC=CC=C9)C%10=CC=CC=C%10)C%11C3=C4C5=C%116)C%12=CC=CC=C%12)=CC=C1)=O,2,,,72,120,O=C(CC1)N(CCC([H])=O)C1=O,65,am,0,1,0,0
C#CCCOCC1=CC=CC=C1,1,C#CCCCCCCC,1.6,O,0.9,F[P-](F)(F)(F)(F)F.CC(C)(C)C(NC1=NC([P](C2=CC=CC=C2)([Ru+2]3456([N]#CC)([P](C(CC7=C8C=CC=C7)=NC8=O)(C9=CC=CC=C9)C%10=CC=CC=C%10)C%11C3=C4C5=C%116)C%12=CC=CC=C%12)=CC=C1)=O,2,,,48,120,O=C([H])CCCOCC1=CC=CC=C1,83,am,0,1,0,0
C#CCCOC(C1=CC=CC=C1)=O,1,C#CCCCCCCC,1.6,O,0.9,F[P-](F)(F)(F)(F)F.CC(C)(C)C(NC1=NC([P](C2=CC=CC=C2)([Ru+2]3456([N]#CC)([P](C(CC7=C8C=CC=C7)=NC8=O)(C9=CC=CC=C9)C%10=CC=CC=C%10)C%11C3=C4C5=C%116)C%12=CC=CC=C%12)=CC=C1)=O,2,,,50,120,O=C([H])CCCOC(C1=CC=CC=C1)=O,74,am,0,1,0,0
C#CCCC(C)=O,1,C#CCCCCCCC,1.6,O,0.9,F[P-](F)(F)(F)(F)F.CC(C)(C)C(NC1=NC([P](C2=CC=CC=C2)([Ru+2]3456([N]#CC)([P](C(CC7=C8C=CC=C7)=NC8=O)(C9=CC=CC=C9)C%10=CC=CC=C%10)C%11C3=C4C5=C%116)C%12=CC=CC=C%12)=CC=C1)=O,2,,,28,120,O=C(C)CCCC([H])=O,91,am,0,1,0,0
CCCCCCC#CC(C)(C(OCC)=O)CC,0.3,ClCCl,1,O,1,[Au+]Cl,5,O=S(C1=CC=C(C)C=C1)(O)=O,10,24,25,CCCCCCC(CC(C)(C(OCC)=O)CC)=O,50,s,0,0,0,1
CCCCCCC#CC(C)(C(OCC)=O)CC,0.3,ClCCl,1,O,1,Cl[Au+][P](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3,5,O=S(O)(O)=O,10,12,25,CCCCCCC(CC(C)(C(OCC)=O)CC)=O,60,s,0,0,0,1
CCCCCCC#CC(C)(C(OCC)=O)CC,0.3,ClCCl,1,O,1,Br[Au+3](Br)Br,5,,,12,25,CCCCCCC(CC(C)(C(OCC)=O)CC)=O,70,s,0,0,0,1
CCCCCCC#CC(C)(C(OCC)=O)CC,0.3,ClCCl,1,O,1,Cl[Au+3](Cl)Cl,5,,,12,25,CCCCCCC(CC(C)(C(OCC)=O)CC)=O,41,s,0,0,0,1
CCCCCCC#CC(C)(C(OCC)=O)CC,0.3,ClCCl,1,O,1,Cl[Au+3](Cl)(Cl)Cl.[Na+].O.O,5,,,12,25,CCCCCCC(CC(C)(C(OCC)=O)CC)=O,71,s,0,0,0,1
CCCCCCC#CC(C)(C(OCC)=O)CC,0.3,ClCCl,1,O,1,Br[Au+3](Br)Br,5,,,12,25,CCCCCCC(CC(C)(C(OCC)=O)CC)=O,70,s,0,0,0,1
CCCCCCC#CC(C)(C(OCC)=O)CC,0.3,CO,10,O,1,Br[Au+3](Br)Br,5,,,12,25,CCCCCCC(CC(C)(C(OCC)=O)CC)=O,17,s,0,0,0,1
CCCCCCC#CC(C)(C(OCC)=O)CC,0.3,CC(C)(O)C,10,O,1,Br[Au+3](Br)Br,5,,,12,25,CCCCCCC(CC(C)(C(OCC)=O)CC)=O,25,s,0,0,0,1
CCCCCCC#CC(C)(C(OCC)=O)CC,0.3,CC#N,10,O,1,Br[Au+3](Br)Br,5,,,12,25,CCCCCCC(CC(C)(C(OCC)=O)CC)=O,35,s,0,0,0,1
CCCCCCC#CC(C)(C(OCC)=O)CC,0.3,ClCCl,1,O,1,Br[Au+3](Br)Br,5,CCCC[N+](CCCC)(CCCC)CCCC.[Br-],5,12,25,CCCCCCC(CC(C)(C(OCC)=O)CC)=O,6,s,0,0,0,1
CCCCCCC#CC(C)(C(OCC)=O)CC,0.3,CO,10,O,1,Cl[Au+3](Cl)Cl,5,,,24,25,CCCCCCC(CC(C)(C(OCC)=O)CC)=O,33,s,0,0,0,1
CCCCCCC#CC(C)(C(OCC)=O)CC,0.3,ClCCl,1,O,1,Cl[Au+3](Cl)(Cl)Cl.[Na+].O.O,5,,,12,25,CCCCCCC(CC(C)(C(OCC)=O)CC)=O,71,s,0,0,0,1
CCCCCCC#CC(C)(C(OCC)=O)CC,0.3,CC(C)(O)C,1,O,1,Cl[Au+3](Cl)(Cl)Cl.[Na+].O.O,5,,,12,25,CCCCCCC(CC(C)(C(OCC)=O)CC)=O,56,s,0,0,0,1
CCCCCCC#CC(C)(C(OCC)=O)CC,0.3,CCO,4,O,1,Cl[Au+3](Cl)(Cl)Cl.[Na+].O.O,5,,,12,25,CCCCCCC(CC(C)(C(OCC)=O)CC)=O,78,s,0,0,0,1
CCCCCCC#CC(C)(C(OCC)=O)CCCCCCCC,0.5,CCO,4,O,1,Cl[Au+3](Cl)(Cl)Cl.[Na+].O.O,5,,,18,25,CCCCCCC(CC(C)(C(OCC)=O)CCCCCCCC)=O,93,s,0,0,0,1
CCCCCCC#CC(C)(C(OCC)=O)CCC,0.5,CCO,4,O,1,Cl[Au+3](Cl)(Cl)Cl.[Na+].O.O,5,,,18,25,CCCCCCC(CC(C)(C(OCC)=O)CCC)=O,74,s,0,0,0,1
CCCCCCC#CC(C)(C(OCC)=O)COC,0.5,CCO,4,O,1,Cl[Au+3](Cl)(Cl)Cl.[Na+].O.O,5,,,18,25,CCCCCCC(CC(C)(C(OCC)=O)COC)=O,89,s,0,0,0,1
CCCCCCC#CC(C)(C(OCC)=O)CCC=C,0.5,CCO,4,O,1,Cl[Au+3](Cl)(Cl)Cl.[Na+].O.O,5,,,18,25,CCCCCCC(CC(C)(C(OCC)=O)CCC=C)=O,91,s,0,0,0,1
CCCCCCC#CC(C)(C(OCC)=O)CC=C,0.5,CCO,4,O,1,Cl[Au+3](Cl)(Cl)Cl.[Na+].O.O,5,,,18,25,CCCCCCC(CC(C)(C(OCC)=O)CC=C)=O,91,s,0,0,0,1
CC(CC=C)(C(OCC)=O)C#CC1=CC=CC=C1,0.5,CCO,4,O,1,Cl[Au+3](Cl)(Cl)Cl.[Na+].O.O,5,,,18,25,CC(CC=C)(C(OCC)=O)CC(C1=CC=CC=C1)=O,58,s,0,0,0,1
CC(CCC(OC)=O)(C(OCC)=O)C#CCCCCCC,0.5,CCO,4,O,1,Cl[Au+3](Cl)(Cl)Cl.[Na+].O.O,5,,,18,25,CC(CCC(OC)=O)(C(OCC)=O)CC(CCCCCC)=O,92,s,0,0,0,1
CC#CC(C)(C(OCC)=O)CCC(OC)=O,0.5,CCO,4,O,1,Cl[Au+3](Cl)(Cl)Cl.[Na+].O.O,5,,,18,25,CC(CC(C)(C(OCC)=O)CCC(OC)=O)=O,80,s,0,0,0,1
O=C(OCC)CC#CCCCCCC,0.5,CCO,4,O,1,Cl[Au+3](Cl)(Cl)Cl.[Na+].O.O,5,,,18,25,O=C(OCC)CCC(CCCCCC)=O,74,s,0,0,0,1
CCCCC#C,1,CC(O)C,2.5,O,0.75,Cl[Ru+2]12345([P](C6=CC=CC=C6)(C[P]5(C7=CC=CC=C7)C8=CC=CC=C8)C9=CC=CC=C9)C%10=C1C2=C3C%104,1,,,12,100,CCCCCC=O,95,am,0,1,0,0
CCCCC#C,1,CC(O)C,2.5,O,0.75,Cl[Ru+2]12345(C6=C2C3=C4C65)[P](CC[P]1(C7=CC=CC=C7)C8=CC=CC=C8)(C9=CC=CC=C9)C%10=CC=CC=C%10,4,,,12,100,CCCCCC=O,99,am,0,1,0,0
CCCCC#C,1,CC(O)C,2.5,O,0.75,Cl[Ru+2]12345([P](C6=CC=CC=C6)(C7=CC=CC=C7)CCC[P]5(C8=CC=CC=C8)C9=CC=CC=C9)C%10=C1C2=C3C%104,5,,,36,100,CCCCCC=O,73,am,0,1,0,0
CCCCC#C,1,CC(O)C,2.5,O,0.75,Cl[Ru+2]12345([P](C6=CC=CC=C6)(C7=CC=CC=C7)CCCC[P]5(C8=CC=CC=C8)C9=CC=CC=C9)C%10=C1C2=C3C%104,5,,,36,100,CCCCCC=O,97,am,0,1,0,0
